bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,pac_num,tcp_num,ack_num,sum_byte,mean_payload,stand_payload,skew_payload,kurt_payload,time_duration,avg_byte,pop_byte,pop_pac_num,push_byte,push_pac_num,class_value
16,1,2,3,2,17,3,0,2,2,24,4,11,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.581063985824585,10281.139677796977,2936,16,2772,14,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2330,116.5,250.922403606,1.93991504237,2.34012447021,0.16170883178710938,14408.61314901748,3859,11,1201,12,31
17,0,0,2,3,17,0,0,3,2,22,8,10,5471,248.681818182,478.309462125,1.54096806323,0.654549166708,0.6764280796051025,8088.073462582984,878,10,1452,9,32
24,0,3,3,2,24,3,3,1,1,32,9,14,5691,177.84375,363.69520289,2.07602016238,3.44685157868,0.8585951328277588,6628.2695794662295,3361,11,2110,10,33
17,1,2,4,2,18,3,0,3,2,26,4,11,6888,264.923076923,446.96961177,1.58345350312,1.17387597189,0.9635810852050781,7148.334588296773,2936,16,2755,15,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2329,116.45,250.802181431,1.93971937091,2.33957650772,0.18669891357421875,12474.630705733318,4773,13,1201,12,31
22,0,0,2,6,22,0,0,6,2,30,9,14,8599,286.633333333,489.942887828,1.20910151878,-0.407541525025,2.246774911880493,3827.2636722665097,878,10,1451,9,32
25,0,3,3,2,25,3,3,1,1,33,10,15,5708,172.96969697,359.544284898,2.11806489555,3.64590058145,1.012470006942749,5637.697868439439,6489,15,2110,14,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.7780671119689941,7678.000918046852,2936,17,2772,15,34
22,0,0,2,5,22,0,0,5,2,29,9,12,7552,260.413793103,476.72982145,1.38481845506,0.103998216076,1.9500138759613037,3872.7929544999106,878,10,1451,10,32
23,0,3,3,2,23,3,3,1,1,31,9,15,5692,183.612903226,368.287449096,2.02500345992,3.21507482698,0.891495943069458,6384.7738671723,5441,15,2111,13,33
17,1,2,4,2,18,3,0,3,2,26,4,11,6856,263.692307692,445.128185513,1.59278694159,1.22689524156,0.9999961853027344,6856.026153664221,2936,15,2756,15,34
20,0,0,2,4,20,0,0,4,2,26,9,12,6534,251.307692308,475.531598885,1.478694354,0.411233415736,1.0133030414581299,6448.219074323175,878,10,1452,9,32
24,0,3,3,2,24,3,3,1,1,32,9,14,5708,178.375,363.932530968,2.06867155005,3.4178554659,1.351693868637085,4222.849664736133,4425,13,2109,12,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.4175128936767578,14308.5401444515,2936,16,2772,15,34
19,0,0,2,3,19,0,0,3,2,24,9,10,5470,227.916666667,462.342891451,1.67675231558,1.13514244621,0.7966558933258057,6866.2016384067,878,10,1451,10,32
20,0,3,2,2,20,3,2,1,1,27,8,13,4932,182.666666667,373.184322368,2.12644091527,3.71176978399,0.725942850112915,6793.92323959505,3361,12,2109,11,33
28,1,3,5,2,29,4,0,4,2,39,9,16,8063,206.743589744,396.139775833,1.91455048652,2.53170726336,1.470897912979126,5481.685662106466,2160,13,2772,13,34
17,0,0,2,3,17,0,0,3,2,22,8,10,5456,248.0,477.1216277,1.54359733493,0.67032839208,0.7386348247528076,7386.600004712628,878,10,1451,10,32
21,0,3,2,2,21,3,2,1,1,28,9,12,4914,175.5,366.318471036,2.18575642673,4.01089093095,0.6458530426025391,7608.541999273507,3345,11,2111,10,33
17,1,2,4,5,18,3,1,2,5,29,4,14,10978,378.551724138,534.58312104,1.07669304371,-0.528552573446,0.7346160411834717,14943.860989360324,2144,14,2770,13,34
17,0,0,2,3,17,0,0,3,2,22,8,10,5472,248.727272727,478.409585608,1.54113911789,0.65530548719,0.6583740711212158,8311.38442417871,878,10,1452,10,32
20,0,3,2,2,20,3,2,1,1,27,9,11,4916,182.074074074,372.978750264,2.13451179316,3.74291543382,0.7681910991668701,6399.44931063582,3361,11,2111,10,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5556731224060059,10750.924885719165,2160,13,2756,13,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2329,116.45,250.787071563,1.93909449984,2.33513367213,0.18845510482788086,12358.38106973602,3859,12,1201,11,31
21,0,0,2,4,21,0,0,4,2,27,9,11,6504,240.888888889,466.789223834,1.54072835032,0.624939130421,0.9940290451049805,6543.068366088946,878,10,1451,9,32
20,0,3,2,2,20,3,2,1,1,27,9,12,4915,182.037037037,372.915795969,2.13501940997,3.74643609142,0.6799101829528809,7228.895997194705,4393,14,2111,12,33
17,1,2,4,2,18,3,0,3,2,26,4,11,6888,264.923076923,446.96961177,1.58345350312,1.17387597189,0.854111909866333,8064.516980073442,2160,13,2755,13,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2330,116.5,250.922403606,1.93991504237,2.34012447021,0.20930194854736328,11132.242275674469,4773,13,1201,12,31
19,0,0,2,3,19,0,0,3,2,24,9,10,5455,227.291666667,461.191602092,1.67938930306,1.15181058386,1.2164340019226074,4484.419205134206,878,10,1452,9,32
20,0,3,2,2,20,3,2,1,1,27,9,11,4930,182.592592593,373.107868426,2.1274576654,3.71726356548,0.7316789627075195,6737.927767879138,3345,12,2110,11,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.42669177055358887,14000.738735245226,2160,13,2770,13,34
21,0,0,2,4,21,0,0,4,2,27,9,11,6504,240.888888889,466.789223834,1.54072835032,0.624939130421,0.9474179744720459,6864.974251332303,878,10,1452,10,32
20,0,3,2,2,20,3,2,1,1,27,9,12,4932,182.666666667,373.184322368,2.12644091527,3.71176978399,0.6230719089508057,7915.619255416318,4393,14,2111,12,33
0,0,0,9,0,0,0,9,0,0,9,0,0,8226,914.0,0.0,0,0,6.129094839096069,1342.12313823703,2160,13,2772,13,34
21,1,2,3,2,22,3,0,2,2,29,4,15,5974,206.0,412.020110466,2.06283046993,3.12398969531,1.2253761291503906,4875.237780372014,7312,8,0,0,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2330,116.5,250.922403606,1.93991504237,2.34012447021,0.15227413177490234,15301.351403824114,3859,12,1201,16,31
17,0,0,2,3,17,0,0,3,2,22,8,10,5456,248.0,477.1216277,1.54359733493,0.67032839208,0.7274999618530273,7499.656750638077,878,10,1452,9,32
20,0,3,2,2,20,3,2,1,1,27,9,12,4932,182.666666667,373.184322368,2.12644091527,3.71176978399,1.107177972793579,4454.568390261424,3345,11,2111,10,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.4275951385498047,13971.159775718945,2160,13,2772,13,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2329,116.45,250.787071563,1.93909449984,2.33513367213,0.17134785652160645,13592.233058989683,3859,12,1201,11,31
18,0,0,2,3,18,0,0,3,2,23,8,11,5472,237.913043478,470.278729058,1.61021742488,0.89527210211,0.6543281078338623,8362.776922597634,878,10,1451,9,32
22,0,3,3,2,22,3,3,1,1,30,9,14,5708,190.266666667,373.14949702,1.9662493635,2.9616225546,0.9536759853363037,5985.261333792666,3361,11,2111,11,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.43242502212524414,13815.111740387998,2936,15,2772,14,34
17,0,0,2,3,17,0,0,3,2,22,8,10,5455,247.954545455,477.060990138,1.5439662859,0.672054109969,0.6741268634796143,8091.948705089632,878,10,1451,9,32
22,0,3,3,3,22,3,3,2,1,31,9,14,6781,218.741935484,399.692379023,1.69874752059,1.64995655754,1.2182960510253906,5565.97059827347,3345,11,2110,10,33
22,2,1,0,5,24,1,0,0,5,30,5,17,7585,252.833333333,502.441218613,1.81853594522,1.50372075027,1.1871140003204346,6389.44532534584,4010,15,2771,15,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2328,116.4,250.666773983,1.93889470764,2.33455620742,0.16791605949401855,13864.069982436236,0,0,0,0,31
17,0,0,2,3,17,0,0,3,2,22,8,10,5471,248.681818182,478.309462125,1.54096806323,0.654549166708,0.6681239604949951,8188.600205187497,878,10,1450,9,32
21,0,3,2,2,21,3,2,1,1,28,9,12,4916,175.571428571,367.620419029,2.19284339059,4.02151947745,0.7184731960296631,6842.287265782754,3361,11,2110,10,33
17,1,2,4,2,18,3,0,3,2,26,4,12,6888,264.923076923,446.96961177,1.58345350312,1.17387597189,0.885732889175415,7776.610854331577,2160,14,2756,13,34
27,2,5,5,5,30,4,1,5,4,44,10,20,12772,290.272727273,458.210085037,1.38077978578,0.43592015919,1.413435935974121,9036.136463587018,878,10,1451,10,32
21,0,3,2,2,21,3,2,1,1,28,9,12,4916,175.571428571,367.620419029,2.19284339059,4.02151947745,0.7903399467468262,6220.1082208169955,8010,20,4762,23,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.3589777946472168,16641.697868445906,2160,14,2756,13,34
17,0,1,3,0,17,0,1,1,2,21,8,9,2330,110.952380952,245.886656041,2.0171203798,2.6745323715,0.17254996299743652,13503.335263158622,3859,12,1201,11,31
17,0,0,2,3,17,0,0,3,2,22,8,10,5455,247.954545455,477.021161283,1.54342070056,0.669544745931,0.6945581436157227,7853.914103724167,878,10,1452,10,32
23,0,3,2,2,23,3,2,1,1,30,9,14,4916,163.866666667,356.330022672,2.2968384338,4.55939480005,0.6856999397277832,7169.316657591669,3345,11,2110,10,33
18,1,2,6,2,19,3,0,5,2,29,4,12,8716,300.551724138,457.887976491,1.2636697817,0.123988149634,1.9387810230255127,4495.608269570578,2144,15,2772,14,34
4,0,0,0,0,3,0,0,0,1,4,1,2,53,13.25,26.5,2.0,4.0,0.03870391845703125,1369.3703922728168,6601,15,1201,13,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2330,116.5,250.922403606,1.93991504237,2.34012447021,0.20775794982910156,11214.973972917145,0,1,0,2,31
26,0,0,3,4,26,0,0,4,3,33,10,14,7753,234.939393939,469.032177694,1.6253664546,0.932993398812,1.3548779487609863,5722.286651052215,878,10,1452,9,32
21,0,3,2,2,21,3,2,1,1,28,9,12,4931,176.107142857,367.817823193,2.18522812634,3.99123382444,0.725517988204956,6796.523422113983,5642,18,2111,14,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5913021564483643,10103.12567754297,2160,14,2771,13,34
17,0,1,3,0,17,0,1,1,2,21,8,9,2330,110.952380952,245.886656041,2.0171203798,2.6745323715,0.16744709014892578,13914.843177792585,3859,12,1201,11,31
17,0,0,2,3,17,0,0,3,2,22,8,10,5456,248.0,477.1216277,1.54359733493,0.67032839208,0.6508188247680664,8383.285474178418,878,10,1452,10,32
23,0,3,3,2,23,3,3,1,1,31,9,15,5708,184.129032258,368.465714546,2.01809493644,3.18975688934,0.9008920192718506,6335.942463574616,3345,11,2111,10,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5408289432525635,11046.00645829375,2936,15,2772,15,34
25,0,0,2,5,25,0,0,5,2,32,10,12,7552,236.0,459.592035081,1.53775506294,0.587374448021,1.6873559951782227,4475.64119342957,878,10,1450,10,32
21,0,3,2,2,21,3,2,1,1,28,9,13,4931,176.107142857,367.769688325,2.18521837496,3.99274318804,0.7604460716247559,6484.351992856655,5441,17,2111,14,33
16,1,2,3,2,17,3,0,2,2,24,4,11,5958,248.25,441.138571347,1.77486510493,1.92309973888,0.5171239376068115,11521.41598312567,2160,14,2771,13,34
17,0,0,2,3,17,0,0,3,2,22,8,10,5456,248.0,477.1216277,1.54359733493,0.67032839208,0.6706728935241699,8135.113335698537,878,10,1452,10,32
25,0,3,2,2,25,3,2,1,1,32,11,14,4916,153.625,346.99212132,2.40372144341,5.11249916458,1.6942200660705566,2901.6301355713435,3345,11,2111,10,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.39395689964294434,15164.095375444436,2144,15,2772,16,34
19,0,0,2,3,19,0,0,3,2,24,9,11,5455,227.291666667,461.191602092,1.67938930306,1.15181058386,0.757620096206665,7200.178595199215,878,10,1452,10,32
22,0,3,2,2,22,3,2,1,1,29,9,14,4931,170.034482759,362.620273915,2.24198212429,4.26991386025,0.6205639839172363,7945.997717872135,3345,12,2110,11,33
17,1,2,4,5,18,3,1,2,5,29,4,14,10978,378.551724138,534.58312104,1.07669304371,-0.528552573446,0.428009033203125,25648.99137254902,2160,14,2771,14,34
27,0,1,3,0,27,0,1,1,2,31,18,9,2330,75.1612903226,207.573135188,2.66607087358,5.93104434422,1.994257926940918,1168.3543881277644,8788,14,1276,14,31
17,0,0,2,3,17,0,0,3,2,22,8,10,5472,248.727272727,478.409585608,1.54113911789,0.65530548719,0.6961867809295654,7859.959639988644,878,10,1452,20,32
24,0,3,3,2,24,3,3,1,1,32,9,14,5708,178.375,363.932530968,2.06867155005,3.4178554659,0.9751691818237305,5853.34330328721,3361,11,2111,10,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.6084270477294922,9818.761381982564,2936,16,2772,15,34
19,0,0,2,3,19,0,0,3,2,24,9,10,5455,227.291666667,461.191602092,1.67938930306,1.15181058386,0.8933930397033691,6105.935190418775,878,10,1452,9,32
28,0,3,4,4,28,3,4,3,1,39,9,16,8618,220.974358974,397.342785009,1.6029079956,1.19815705365,2.998777151107788,2873.8380899082135,3345,12,2110,11,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.5188591480255127,11513.722024047756,5812,18,2806,20,34
16,0,1,3,0,16,0,1,1,2,20,8,8,2330,116.5,250.922403606,1.93991504237,2.34012447021,0.20974206924438477,11108.882487876852,3859,12,1201,11,31
17,0,0,2,3,17,0,0,3,2,22,8,10,5440,247.272727273,476.032330016,1.54845000681,0.694936089424,0.6265790462493896,8682.0649885486,878,10,1452,9,32
22,0,3,3,2,22,3,3,1,1,30,9,12,5692,189.733333333,372.976465314,1.97311694311,2.98603792106,1.1203570365905762,5080.523274367658,3329,11,2111,10,33
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.2891678810119629,20659.279236316204,2936,15,2756,14,34
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.09049510955810547,16553.38069996101,4773,13,1201,11,42
45,1,4,7,2,46,5,2,4,2,59,18,24,9825,166.525423729,347.745961375,2.17348737323,3.92767268155,0.9578919410705566,10256.898068292974,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.6027379035949707,9911.43905894862,12192,49,6233,52,41
29,4,1,1,3,33,2,0,0,3,38,5,17,6073,159.815789474,367.936602593,2.85507703412,7.16636936645,2.338554859161377,2596.9029446578056,3859,12,1201,11,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1515,151.5,322.417000517,1.86087346602,1.97470126963,0.0851891040802002,17783.964467729613,4708,16,1365,21,42
46,1,5,8,2,47,6,2,5,2,62,17,25,11131,179.532258065,352.847792279,1.99825546713,3.13508206256,1.345599889755249,8272.146932194395,664,5,851,4,43
19,1,2,3,2,20,3,0,2,2,27,5,11,5974,221.259259259,423.453620437,1.95042646198,2.63042052015,0.4844639301300049,12331.155383223038,7429,32,3702,29,41
18,0,1,3,0,18,0,1,1,2,22,9,9,2645,120.227272727,272.423677703,2.05475314346,2.78016590944,1.042273998260498,2537.7204117289402,0,0,0,0,42
58,4,4,8,2,62,6,2,4,2,76,21,32,11192,147.263157895,314.78269196,2.4453872704,5.52163312552,1.7681019306182861,6329.95180096109,1038,10,1607,11,43
20,1,2,4,2,21,3,0,3,2,29,5,12,6888,237.517241379,430.253963266,1.7501841697,1.78483364929,1.0035769939422607,6863.449482777094,0,0,0,0,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.07056713104248047,21242.18425569295,4773,15,1201,13,42
44,1,4,7,2,45,5,2,4,2,58,17,26,9825,169.396551724,350.083144994,2.1456094124,3.79502377473,0.9447557926177979,10399.512844241131,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.36389803886413574,16416.686439550835,0,0,0,0,41
9,0,0,2,0,9,0,0,1,1,11,5,4,1498,136.181818182,305.360710695,1.99223104816,2.53500178525,0.8328421115875244,1798.6602492332945,0,0,0,0,42
41,1,4,7,2,42,5,2,4,2,55,17,22,9826,178.654545455,357.36189864,2.05929206798,3.39497582064,0.9772939682006836,10054.293098821488,664,5,834,5,43
19,1,2,3,2,20,3,0,2,2,27,5,11,5974,221.259259259,423.453620437,1.95042646198,2.63042052015,0.5679721832275391,10518.120739738264,0,0,0,0,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.07329082489013672,20452.764752573163,3859,14,1201,12,42
45,1,4,7,2,46,5,2,4,2,59,17,24,9825,166.525423729,347.748539546,2.17353091801,3.92785556668,0.9970488548278809,9854.080823046606,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.3379650115966797,17676.386001546354,6139,30,3686,28,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1514,137.636363636,309.033096198,2.003822769,2.61765986505,0.1105799674987793,13691.44913174905,3859,12,1201,11,42
42,1,4,7,2,43,5,2,4,2,56,17,22,9842,175.75,355.448768844,2.08521336351,3.50350284614,0.9340920448303223,10536.434877558344,664,5,850,5,43
18,1,2,6,5,19,3,2,3,5,32,3,16,12651,395.34375,525.711168669,0.949817585431,-0.726790674552,1.105781078338623,11440.781767587714,6139,29,3703,26,41
25,2,0,1,3,27,1,0,0,3,31,7,15,5307,171.193548387,403.944502736,2.61008132727,5.52310630276,3.4616520404815674,1533.0830302810323,10461,15,1276,16,41
9,0,0,2,0,9,0,0,1,1,11,4,4,1592,144.727272727,302.715077559,1.95860407734,2.45417062052,0.6294808387756348,2529.068244708613,0,0,0,0,42
43,1,4,7,2,44,5,2,4,2,57,17,23,9918,174.0,351.852495474,2.11554655391,3.66491559292,1.4463372230529785,6857.321959165749,664,5,835,5,43
19,1,2,3,2,20,3,0,2,2,27,5,11,5974,221.259259259,423.453620437,1.95042646198,2.63042052015,0.4562530517578125,13093.611049797666,0,0,0,0,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1515,137.727272727,309.26367097,2.00456574603,2.62295412168,0.09338212013244629,16223.662493968182,3859,14,1201,12,42
42,1,4,7,2,43,5,2,4,2,56,17,23,9840,175.714285714,355.382340293,2.0856235374,3.50653784872,1.2819738388061523,7675.663654075479,664,5,851,5,43
18,1,2,3,2,19,3,0,2,2,26,5,11,5974,229.769230769,429.478689361,1.89178530639,2.38308517595,0.5658831596374512,10556.949607455026,0,0,0,0,41
17,0,1,3,0,17,0,1,1,2,21,8,9,2630,125.238095238,275.832359371,1.96993358654,2.38765572313,0.11139893531799316,23608.843230795243,3859,13,1201,12,42
46,1,4,7,2,47,5,2,4,2,60,18,25,9826,163.766666667,345.49141453,2.20095712163,4.05931333806,0.9934489727020264,9890.79486717351,1038,10,1592,10,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.4368741512298584,13674.41855550941,6139,31,3687,28,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.07139015197753906,20997.29386304737,3859,12,1201,11,42
46,1,4,7,2,47,5,2,4,2,60,18,25,9825,163.75,345.46199109,2.20121037953,4.06109059969,1.2584991455078125,7806.918292372419,664,5,835,5,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.38007688522338867,15717.87244175295,6139,31,3686,28,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.07899594306945801,18975.65801172838,3859,12,1201,11,42
41,1,4,7,2,42,5,2,4,2,55,16,23,9826,178.654545455,357.36189864,2.05929206798,3.39497582064,0.9324109554290771,10538.27171676492,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.40787196159362793,14646.753301351053,6139,28,3687,26,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.12169814109802246,12309.144465842148,3859,12,1201,11,42
45,1,5,7,2,46,6,2,4,2,60,17,24,10264,171.066666667,346.56028246,2.12488831598,3.77967962866,1.1815121173858643,8687.172860071421,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.4288358688354492,13930.737688111425,6579,31,3685,28,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.17764711380004883,8432.447721532239,3859,12,1201,11,42
50,1,6,8,2,51,7,2,5,2,67,19,27,11556,172.47761194,343.074660936,2.0581465601,3.48040369583,1.9503600597381592,5925.059807444694,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.523690938949585,11407.491624702541,7869,35,3687,31,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.08702707290649414,17213.034403782825,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,24,9826,172.385964912,352.486106838,2.11703731132,3.66041594173,1.0535168647766113,9326.855913297139,664,5,834,4,43
17,1,2,6,2,18,3,0,5,2,28,4,11,8716,311.285714286,462.559774487,1.21049246988,-0.0198351222457,2.1443378925323486,4064.6579209150987,6139,28,3687,28,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.07604098320007324,19699.903091186716,6601,15,1201,12,42
46,1,4,7,2,47,5,2,4,2,60,18,24,9826,163.766666667,345.49141453,2.20095712163,4.05931333806,1.3102099895477295,7499.561198882197,664,5,834,4,43
18,1,2,5,5,19,3,1,3,5,31,4,15,11892,383.612903226,530.126631251,1.01869362837,-0.632613118891,1.4896430969238281,7983.120268578057,0,3,0,2,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.08864712715148926,16898.460763878615,9702,15,1276,15,42
48,1,5,8,2,49,6,2,5,2,64,18,25,11115,173.671875,348.138590114,2.05174027168,3.38224304119,1.6501798629760742,6735.629399788134,664,5,834,4,43
17,1,2,3,2,18,3,0,2,2,25,5,11,5974,238.96,435.717461971,1.8313275839,2.135369483,0.43943119049072266,13594.84745115316,0,0,0,0,41
9,0,0,2,0,9,0,0,1,1,11,5,4,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.9276919364929199,1615.8381258188722,3859,11,1201,13,42
113,6,6,8,36,119,8,2,4,36,169,30,105,58092,343.73964497,551.564023743,1.17407663367,-0.484462825327,4.327526092529297,13423.835872482778,664,5,835,5,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.4515419006347656,13230.2229130938,310,5,766,4,41
16,0,1,3,0,16,0,1,1,2,20,8,8,2629,131.45,281.330948585,1.89231144491,2.05859548739,0.11062788963317871,23764.35100332538,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,24,9825,172.368421053,352.452561731,2.11724068763,3.66197297061,1.1276578903198242,8712.748861459615,1038,10,1591,9,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.651123046875,9174.91713535808,6139,29,3686,27,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.07314300537109375,20494.099092521123,3859,12,1201,11,42
44,1,5,7,2,45,6,2,4,2,59,17,23,10266,174.0,348.864710464,2.09729365341,3.64969163609,1.3232650756835938,7758.082782239699,664,5,835,5,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5958,248.25,441.138571347,1.77486510493,1.92309973888,1.3697640895843506,4349.6541085464805,6579,31,3687,27,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1498,149.8,318.337975533,1.84850736696,1.88941609065,0.08655881881713867,17306.151129033147,3859,12,1201,11,42
43,1,4,7,2,44,5,2,4,2,57,17,25,9826,172.385964912,352.486106838,2.11703731132,3.66041594173,1.133018970489502,8672.405543002375,664,5,834,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5958,248.25,441.138571347,1.77486510493,1.92309973888,0.641434907913208,9288.549666533228,6139,28,3687,28,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.11305594444274902,13258.92245107984,3859,12,1201,11,42
42,1,4,7,2,43,5,2,4,2,56,17,22,9825,175.446428571,354.872008663,2.0886042133,3.52932809966,1.0262351036071777,9573.829588819848,664,5,835,5,43
9,0,0,2,0,9,0,0,1,1,11,4,5,1515,137.727272727,309.26367097,2.00456574603,2.62295412168,0.06000399589538574,25248.318506009735,3859,12,1201,12,42
43,1,5,7,2,44,6,2,4,2,58,17,24,10281,177.25862069,351.641392308,2.06700472841,3.50102888313,1.176743984222412,8736.819680275354,664,5,851,5,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5958,248.25,441.138571347,1.77486510493,1.92309973888,0.5973351001739502,9974.300854352889,6579,30,3702,27,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.07177901268005371,20883.541637464583,3859,12,1201,11,42
43,1,5,7,2,44,6,2,4,2,58,17,24,10266,177.0,351.143095738,2.06974734299,3.52283325368,1.271212100982666,8075.756981910594,664,5,835,4,43
15,1,2,3,2,16,3,0,2,2,23,4,10,5974,259.739130435,448.84996657,1.70426102581,1.63880190504,0.3748199939727783,15938.317315147995,6579,30,3687,27,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1499,136.272727273,305.589296576,1.99293855301,2.5400499997,0.09722185134887695,15418.344530602435,3859,11,1201,11,42
40,1,4,7,2,41,5,2,4,2,54,16,22,9825,181.944444444,359.835781028,2.03008853865,3.2640729458,0.9726569652557373,10101.197391226975,664,5,835,5,43
17,1,2,4,5,18,3,1,2,5,29,4,14,10978,378.551724138,534.58312104,1.07669304371,-0.528552573446,0.49562811851501465,22149.671477259883,0,3,0,2,41
8,0,0,2,0,8,0,0,1,1,10,4,4,1499,149.9,318.576852755,1.84921672578,1.89431165527,0.05353498458862305,28000.38164797677,8788,14,1276,14,42
42,1,4,7,2,43,5,2,4,2,56,17,23,9826,175.464285714,354.90213577,2.08835340884,3.5276409658,0.9516270160675049,10325.473987282197,664,5,835,4,43
16,1,2,3,2,17,3,0,2,2,24,4,10,5974,248.916666667,442.174067305,1.76888440485,1.88727181405,0.43346309661865234,13782.026766757825,6139,29,3687,26,41
9,0,0,2,0,9,0,0,1,1,11,4,5,1514,137.636363636,309.033096198,2.003822769,2.61765986505,0.06631588935852051,22830.124343427444,3859,12,1201,11,42
